Latitude,Longitude,Zone,GHI (kWh/m2)
45.4362041,9.2461238,Zone 4,1420.3
45.4363933,9.2417064,Zone 4,1420.1
45.4360896,9.2439935,Zone 4,1420.2
45.4360707,9.2439532,Zone 4,1420.2
45.4356171,9.2464334,Zone 4,1420.3
45.4355768,9.2463836,Zone 4,1420.3
45.4379772,9.2441531,Zone 4,1419.8
45.435569,9.2453467,Zone 4,1420.3
45.4355537,9.2453744,Zone 4,1420.3
45.4355408,9.2453082,Zone 4,1420.3
45.4355214,9.2453408,Zone 4,1420.3
45.4354973,9.2452503,Zone 4,1420.3
45.4354796,9.2452847,Zone 4,1420.3
45.4354496,9.2452453,Zone 4,1420.3
45.4354738,9.2452051,Zone 4,1420.3
45.4354973,9.2451665,Zone 4,1420.3
45.4354496,9.2450793,Zone 4,1420.3
45.435429,9.2450517,Zone 4,1420.3
45.4354049,9.2450232,Zone 4,1420.3
45.4353644,9.2450642,Zone 4,1420.3
45.4353385,9.2451154,Zone 4,1420.3
45.4361641,9.2413499,Zone 4,1420.1
45.4367734,9.2422979,Zone 4,1420.1
45.4373833,9.243261,Zone 4,1420.2
45.4335488,9.2407624,Zone 4,1420.4
45.4339309,9.2410367,Zone 4,1420.4
45.462086,9.2088008,Zone 4,1413.3
45.4621384,9.2092111,Zone 4,1413.3
45.4530382,9.2054593,Zone 4,1415
45.4619911,9.2281635,Zone 4,1414.8
45.4436284,9.2143718,Zone 4,1417.6
45.4628095,9.211188,Zone 4,1412.7
45.4618198,9.2213837,Zone 4,1414.1
45.4331204,9.2384328,Zone 4,1420.4
45.4662072,9.2119112,Zone 4,1412.1
45.4573367,9.2196232,Zone 4,1415.1
45.4535444,9.2284949,Zone 4,1416.4
45.4526373,9.2270609,Zone 4,1416.3
45.4559244,9.241264,Zone 4,1416.9
45.457775,9.2424474,Zone 4,1416.5
45.4335921,9.2312187,Zone 4,1420
45.4336151,9.2316905,Zone 4,1420
45.4316446,9.2448614,Zone 4,1421
45.4359849,9.2401057,Zone 4,1420.1
45.4314506,9.2436572,Zone 4,1421
45.4313474,9.243554,Zone 4,1421
45.4314567,9.2449028,Zone 4,1421
45.4444494,9.2637445,Zone 4,1420.4
45.4382341,9.2165061,Zone 4,1418.6
45.4262121,9.2504519,Zone 4,1421.9
45.4262096,9.2502963,Zone 4,1421.9
45.4261996,9.250248,Zone 4,1421.9
45.426177,9.250273,Zone 4,1421.9
45.4261987,9.2503145,Zone 4,1421.9
45.433886,9.2506103,Zone 4,1420.8
45.4351843,9.2476382,Zone 4,1420.5
45.4348144,9.2471838,Zone 4,1420.6
45.4345045,9.2468038,Zone 4,1420.6
45.4341346,9.2463543,Zone 4,1420.6
45.4338069,9.2459688,Zone 4,1420.6
45.4344243,9.244972,Zone 4,1420.6
45.4343018,9.2451912,Zone 4,1420.6
45.4347284,9.245356,Zone 4,1420.6
45.4346521,9.2456221,Zone 4,1420.6
45.4351002,9.2457952,Zone 4,1420.3
45.435423,9.246188,Zone 4,1420.3
45.4352832,9.246371,Zone 4,1420.3
45.4356325,9.2467967,Zone 4,1420.3
45.4359906,9.2472228,Zone 4,1420.3
45.4354963,9.2480213,Zone 4,1420.5
45.4416717,9.2402723,Zone 4,1419.4
45.4419549,9.2394976,Zone 4,1419.3
45.4643856,9.2365565,Zone 4,1414.9
45.4618266,9.2143636,Zone 4,1413.5
45.4650003,9.2144722,Zone 4,1412.3
45.4611759,9.2142107,Zone 4,1413.5
45.4511568,9.2116525,Zone 4,1415.9
45.4652801,9.2216949,Zone 4,1412.8
45.4385275,9.2301759,Zone 4,1419.3
45.4383201,9.2280106,Zone 4,1419.2
45.4381548,9.2283507,Zone 4,1419.2
45.4385003,9.2277061,Zone 4,1419.2
45.4387332,9.2271876,Zone 4,1419.1
45.4388629,9.2269303,Zone 4,1419.1
45.4395428,9.2255777,Zone 4,1419.1
45.4390304,9.2254237,Zone 4,1419.1
45.4390499,9.2248768,Zone 4,1418.9
45.4396422,9.2253451,Zone 4,1419.1
45.4397795,9.2250601,Zone 4,1419.1
45.4400162,9.2249323,Zone 4,1418.5
45.4558758,9.2101596,Zone 4,1414.6
45.4622359,9.2339977,Zone 4,1415.2
45.4612947,9.2440328,Zone 4,1416.1
45.461301,9.2440951,Zone 4,1416.1
45.4441315,9.2139834,Zone 4,1417.6
45.4356636,9.2287856,Zone 4,1419.6
45.462682,9.2104804,Zone 4,1412.7
45.4641309,9.2300091,Zone 4,1414.5
45.4534608,9.2039158,Zone 4,1414.9
45.4631342,9.2102052,Zone 4,1412.7
45.4502441,9.2129202,Zone 4,1416
45.4316012,9.244619,Zone 4,1421
45.4317093,9.244657,Zone 4,1421
45.4287434,9.2545457,Zone 4,1421.6
45.4668833,9.2224427,Zone 4,1412.8
45.4670146,9.2088411,Zone 4,1412
45.4526781,9.2147613,Zone 4,1415.5
45.4487076,9.2114807,Zone 4,1416.4
45.4479077,9.2508733,Zone 4,1419
45.428765,9.2547478,Zone 4,1421.6
45.4589746,9.2444484,Zone 4,1416.7
45.467734,9.2213279,Zone 4,1412.3
45.4666404,9.2216134,Zone 4,1412.8
45.4657305,9.2242184,Zone 4,1413.2
45.4675311,9.2226892,Zone 4,1412.6
45.4351909,9.2206944,Zone 4,1419.3
45.4644586,9.2083673,Zone 4,1412.7
45.4644795,9.2076636,Zone 4,1412.7
45.4505975,9.2199534,Zone 4,1416.3
45.4666631,9.220017,Zone 4,1412.8
45.4624018,9.2081379,Zone 4,1413.3
45.4395453,9.2171129,Zone 4,1418.6
45.461258,9.2095498,Zone 4,1413.3
45.4519104,9.2048726,Zone 4,1415.5
45.4595712,9.2227761,Zone 4,1414.9
45.4619872,9.233061,Zone 4,1415.2
45.4526855,9.2100717,Zone 4,1415.2
45.4588683,9.2091198,Zone 4,1413.9
45.4580462,9.2083815,Zone 4,1413.9
45.4596173,9.2073207,Zone 4,1413.7
45.4666572,9.2074181,Zone 4,1411.8
45.4640045,9.2076369,Zone 4,1412.7
45.4636034,9.2708996,Zone 4,1418.1
45.4636091,9.2707556,Zone 4,1418.1
45.4635521,9.2709782,Zone 4,1418.1
45.463559,9.2707505,Zone 4,1418.1
45.4560514,9.2058015,Zone 4,1414.4
45.4562877,9.2056359,Zone 4,1414.4
45.456032,9.2062931,Zone 4,1414.4
45.4558914,9.2061618,Zone 4,1414.4
45.4561784,9.2059098,Zone 4,1414.4
45.45614,9.2060292,Zone 4,1414.4
45.455998,9.2059088,Zone 4,1414.4
45.4561562,9.2055188,Zone 4,1414.4
45.455786,9.2069142,Zone 4,1414.4
45.4556568,9.2067659,Zone 4,1414.4
45.4510153,9.2119061,Zone 4,1415.9
45.4511317,9.2112682,Zone 4,1415.9
45.4511249,9.2112952,Zone 4,1415.9
45.4511246,9.2113289,Zone 4,1415.9
45.4431461,9.2182477,Zone 4,1417.8
45.4432343,9.2180715,Zone 4,1417.8
45.447572,9.2115387,Zone 4,1416.4
45.4484362,9.2116921,Zone 4,1416.4
45.4468994,9.2126529,Zone 4,1417.1
45.447678,9.2106407,Zone 4,1416.4
45.4480882,9.2109844,Zone 4,1416.4
45.4471314,9.212593,Zone 4,1417.1
45.448472,9.2114319,Zone 4,1416.4
45.4485687,9.2116191,Zone 4,1416.4
45.4325733,9.2352776,Zone 4,1420.3
45.4326674,9.2351086,Zone 4,1420.3
45.4337911,9.2331667,Zone 4,1420.2
45.4337177,9.2334644,Zone 4,1420.2
45.4520329,9.204293,Zone 4,1415.5
45.4412278,9.2160924,Zone 4,1418.1
45.4412723,9.2162188,Zone 4,1418.1
45.4388577,9.2161721,Zone 4,1418.6
45.435777,9.2338485,Zone 4,1419.8
45.4620084,9.2190588,Zone 4,1413.8
45.4383998,9.22041,Zone 4,1418.8
45.4360579,9.2390552,Zone 4,1420
45.4503925,9.2063376,Zone 4,1415.7
45.4504121,9.2063181,Zone 4,1415.7
45.4417335,9.2408483,Zone 4,1419.4
45.441703,9.2408266,Zone 4,1419.4
45.4418069,9.2408799,Zone 4,1419.4
45.4398938,9.2400331,Zone 4,1419.8
45.4315557,9.2450433,Zone 4,1421
45.4387653,9.2427678,Zone 4,1419.8
45.4336335,9.2378713,Zone 4,1420.4
45.4362442,9.2347692,Zone 4,1419.8
45.4368467,9.2346772,Zone 4,1419.8
45.4343694,9.2376283,Zone 4,1420.4
45.4343437,9.2376675,Zone 4,1420.4
45.4329894,9.2344059,Zone 4,1420.2
45.4349252,9.2455705,Zone 4,1420.6
45.4348958,9.2455261,Zone 4,1420.6
45.4316048,9.2474805,Zone 4,1421
45.4316185,9.247039,Zone 4,1421
45.4333915,9.239911,Zone 4,1420.4
45.4355521,9.2393379,Zone 4,1420
45.4354271,9.2395781,Zone 4,1420
45.4355401,9.2393674,Zone 4,1420
45.4311836,9.2442905,Zone 4,1421
45.4481156,9.2162042,Zone 4,1416.8
45.4493201,9.2533737,Zone 4,1419.2
45.4488287,9.252281,Zone 4,1419
45.4487881,9.2522055,Zone 4,1419
45.4487364,9.2521248,Zone 4,1419
45.4486884,9.2520616,Zone 4,1419
45.4490823,9.2526653,Zone 4,1419.2
45.4491254,9.2527145,Zone 4,1419.2
45.4487721,9.2521775,Zone 4,1419
45.4485726,9.251909,Zone 4,1419
45.4484035,9.252353,Zone 4,1419
45.4482568,9.2524845,Zone 4,1419
45.4482397,9.2525165,Zone 4,1419.2
45.4482248,9.2525439,Zone 4,1419.2
45.4482376,9.2526597,Zone 4,1419.2
45.4482761,9.252707,Zone 4,1419.2
45.4482568,9.2528807,Zone 4,1419.2
45.4482333,9.252902,Zone 4,1419.2
45.4481531,9.2526293,Zone 4,1419.2
45.4481318,9.2526582,Zone 4,1419.2
45.4480666,9.2527344,Zone 4,1419.2
45.448043,9.2527679,Zone 4,1419.2
45.4483348,9.2527542,Zone 4,1419.2
45.4483145,9.2527847,Zone 4,1419.2
45.4482468,9.2527635,Zone 4,1419.2
45.4482143,9.2527013,Zone 4,1419.2
45.4482004,9.2528018,Zone 4,1419.2
45.4481697,9.2527516,Zone 4,1419.2
45.4481243,9.2528018,Zone 4,1419.2
45.4481577,9.2528547,Zone 4,1419.2
45.4441717,9.2410446,Zone 4,1419
45.4442714,9.2423345,Zone 4,1419
45.4444857,9.2426627,Zone 4,1419.2
45.4481493,9.2520931,Zone 4,1419
45.4481086,9.2520207,Zone 4,1419
45.4480962,9.2520004,Zone 4,1419
45.4482472,9.2515053,Zone 4,1419
45.4482179,9.2515192,Zone 4,1419
45.4481857,9.2515202,Zone 4,1419
45.4481333,9.2513976,Zone 4,1419
45.4481032,9.2513258,Zone 4,1419
45.4480633,9.25127,Zone 4,1419
45.4480284,9.2512172,Zone 4,1419
45.4479899,9.2511504,Zone 4,1419
45.4479584,9.2511085,Zone 4,1419
45.4479228,9.2510557,Zone 4,1419
45.4479766,9.2511344,Zone 4,1419
45.4478759,9.2509989,Zone 4,1419
45.4474919,9.250402,Zone 4,1419.4
45.4475389,9.250437,Zone 4,1419
45.4475186,9.2508362,Zone 4,1419
45.4475165,9.2507905,Zone 4,1419
45.4475924,9.2507814,Zone 4,1419
45.4476073,9.2511318,Zone 4,1419
45.4473711,9.2499556,Zone 4,1419.2
45.4473732,9.2498627,Zone 4,1419.2
45.447432,9.2498535,Zone 4,1419.2
45.4474331,9.249948,Zone 4,1419.2
45.4473861,9.2496859,Zone 4,1419.2
45.4475753,9.249104,Zone 4,1418.8
45.4478339,9.2489166,Zone 4,1418.8
45.4477954,9.2486972,Zone 4,1418.8
45.4476736,9.2486819,Zone 4,1418.8
45.4475859,9.24872,Zone 4,1418.8
45.4475229,9.2489029,Zone 4,1418.8
45.447757,9.2490278,Zone 4,1418.8
45.440731,9.2176251,Zone 4,1418.3
45.4366995,9.2627751,Zone 4,1421.2
45.4368464,9.2634247,Zone 4,1421.2
45.4370209,9.2641969,Zone 4,1421.2
45.4373865,9.2659535,Zone 4,1421.4
45.4372202,9.2659605,Zone 4,1421.4
45.436709,9.2659802,Zone 4,1421.4
45.4366319,9.2659833,Zone 4,1421.4
45.4364079,9.2648059,Zone 4,1421.2
45.4362724,9.264248,Zone 4,1421.2
45.4359638,9.2630974,Zone 4,1421.2
45.4359939,9.2629498,Zone 4,1421.2
