Latitude,Longitude,Zone,Roughness
45.46548742,9.262404893,zone4,2.346315164
45.46548742,9.262674387,zone4,2.413680125
45.46548742,9.262943882,zone4,2.487384326
45.46548742,9.263213376,zone4,2.423580111
45.46548742,9.263482871,zone4,2.437286497
45.46548742,9.263752366,zone4,2.967377615
45.46548742,9.26402186,zone4,2.998391529
45.46548742,9.264291355,zone4,2.895237732
45.46548742,9.264560849,zone4,3.657068979
45.46548742,9.264830344,zone4,4.455084905
45.46548742,9.265099838,zone4,4.784892487
45.46548742,9.265369333,zone4,4.938865772
45.46548742,9.265638828,zone4,5.030961809
45.46548742,9.265908322,zone4,5.037326863
45.46548742,9.266177817,zone4,5.088826475
45.46548742,9.266447311,zone4,4.59019284
45.46548742,9.266716806,zone4,3.882675261
45.46548742,9.266986301,zone4,3.404821846
45.46548742,9.267255795,zone4,3.165961737
45.46548742,9.26752529,zone4,2.850240331
45.46548742,9.267794784,zone4,2.633490337
45.46548742,9.268064279,zone4,2.608760657
45.46548742,9.268333774,zone4,2.450740481
45.46548742,9.268603268,zone4,2.237312203
45.46548742,9.268872763,zone4,2.416769793
45.46548742,9.269142257,zone4,2.486778122
45.46548742,9.269411752,zone4,2.408314944
45.46548742,9.269681246,zone4,2.369768097
45.46548742,9.269950741,zone4,2.136746299
45.46548742,9.270220236,zone4,1.994398666
45.46548742,9.27048973,zone4,2.076826456
45.46548742,9.270759225,zone4,1.901295496
45.46548742,9.271028719,zone4,1.676117341
45.46548742,9.271298214,zone4,0
45.46548742,9.271567709,zone4,0
45.46548742,9.271837203,zone4,0
45.46548742,9.272106698,zone4,0
45.46548742,9.272376192,zone4,0
45.46548742,9.272645687,zone4,0
45.46521793,9.202846589,zone4,0
45.46521793,9.203116084,zone4,0
45.46521793,9.203385578,zone4,0
45.46521793,9.203655073,zone4,0
45.46521793,9.203924568,zone4,0
45.46521793,9.204194062,zone4,0
45.46521793,9.204463557,zone4,0
45.46521793,9.204733051,zone4,0
45.46521793,9.205002546,zone4,0
45.46521793,9.205272041,zone4,0
45.46521793,9.205541535,zone4,0
45.46521793,9.20581103,zone4,0
45.46521793,9.206080524,zone4,0
45.46521793,9.206350019,zone4,0
45.46521793,9.206619514,zone4,0
45.46521793,9.206889008,zone4,0
45.46521793,9.207158503,zone4,0
45.46521793,9.207427997,zone4,0
45.46521793,9.207697492,zone4,1.380414275
45.46521793,9.207966986,zone4,1.75218419
45.46521793,9.208236481,zone4,2.047358255
45.46521793,9.208505976,zone4,1.983864997
45.46521793,9.20877547,zone4,2.045853336
45.46521793,9.209044965,zone4,2.04933274
45.46521793,9.209314459,zone4,2.235084078
45.46521793,9.209583954,zone4,2.456491018
45.46521793,9.209853449,zone4,2.445654201
45.46521793,9.210122943,zone4,2.573485008
45.46521793,9.210392438,zone4,2.673876337
45.46521793,9.210661932,zone4,2.47453738
45.46521793,9.210931427,zone4,2.319783832
45.46521793,9.211200921,zone4,2.132650849
45.46521793,9.211470416,zone4,1.960770146
45.46521793,9.211739911,zone4,1.999363973
45.46521793,9.212009405,zone4,1.685506807
45.46521793,9.2122789,zone4,1.384496914
45.46521793,9.212548394,zone4,1.399808293
45.46521793,9.212817889,zone4,1.438032614
45.46521793,9.213087384,zone4,1.303503406
45.46521793,9.213356878,zone4,1.302131926
45.46521793,9.213626373,zone4,1.38921836
45.46521793,9.213895867,zone4,1.411174478
45.46521793,9.214165362,zone4,1.515155572
45.46521793,9.214434856,zone4,1.440275683
45.46521793,9.214704351,zone4,1.352876088
45.46521793,9.214973846,zone4,1.345312418
45.46521793,9.21524334,zone4,1.373191555
45.46521793,9.215512835,zone4,1.391493934
45.46521793,9.215782329,zone4,1.434205632
45.46521793,9.216051824,zone4,1.413766711
45.46521793,9.216321319,zone4,1.504733201
45.46521793,9.216590813,zone4,1.47716891
45.46521793,9.216860308,zone4,1.453312652
45.46521793,9.217129802,zone4,1.614141686
45.46521793,9.217399297,zone4,1.624567148
45.46521793,9.217668791,zone4,1.70145153
45.46521793,9.217938286,zone4,1.747355995
45.46521793,9.218207781,zone4,1.751517214
45.46521793,9.218477275,zone4,1.781694609
45.46521793,9.21874677,zone4,1.815366047
45.46521793,9.219016264,zone4,1.628663417
45.46521793,9.219285759,zone4,1.442488905
45.46521793,9.219555254,zone4,1.430230564
45.46521793,9.219824748,zone4,1.351318733
45.46521793,9.220094243,zone4,1.254724816
45.46521793,9.220363737,zone4,1.234010685
45.46521793,9.220633232,zone4,1.224838407
45.46521793,9.220902727,zone4,1.231713742
45.46521793,9.221172221,zone4,1.267793255
45.46521793,9.221441716,zone4,1.230760643
45.46521793,9.22171121,zone4,1.258710744
45.46521793,9.221980705,zone4,1.163153137
45.46521793,9.222250199,zone4,1.011755593
45.46521793,9.222519694,zone4,1.448521252
45.46521793,9.222789189,zone4,1.755192252
45.46521793,9.223058683,zone4,1.70334972
45.46521793,9.223328178,zone4,1.617456777
45.46521793,9.223597672,zone4,1.607016105
45.46521793,9.223867167,zone4,1.762250513
45.46521793,9.224136662,zone4,1.912046944
45.46521793,9.224406156,zone4,1.988044347
45.46521793,9.224675651,zone4,2.044275641
45.46521793,9.224945145,zone4,2.052581771
45.46521793,9.22521464,zone4,2.072264431
45.46521793,9.225484134,zone4,2.158395951
45.46521793,9.225753629,zone4,2.067636604
45.46521793,9.226023124,zone4,1.963297871
45.46521793,9.226292618,zone4,2.103298592
45.46521793,9.226562113,zone4,2.055477796
45.46521793,9.226831607,zone4,2.178950669
45.46521793,9.227101102,zone4,2.642335938
45.46521793,9.227370597,zone4,2.85512928
45.46521793,9.227640091,zone4,2.986423602
45.46521793,9.227909586,zone4,2.901156022
45.46521793,9.22817908,zone4,2.797367362
45.46521793,9.228448575,zone4,2.82303311
45.46521793,9.228718069,zone4,2.875574786
45.46521793,9.228987564,zone4,2.637952489
45.46521793,9.229257059,zone4,2.46672295
45.46521793,9.229526553,zone4,2.359766972
45.46521793,9.229796048,zone4,2.468512106
45.46521793,9.230065542,zone4,2.597729766
45.46521793,9.230335037,zone4,2.796543514
45.46521793,9.230604532,zone4,2.835913121
45.46521793,9.230874026,zone4,2.807345882
45.46521793,9.231143521,zone4,2.744001222
45.46521793,9.231413015,zone4,2.781773903
45.46521793,9.23168251,zone4,2.838373565
45.46521793,9.231952005,zone4,2.719876921
45.46521793,9.232221499,zone4,2.371993354
45.46521793,9.232490994,zone4,1.876884866
45.46521793,9.232760488,zone4,1.575125819
45.46521793,9.233029983,zone4,1.42624939
45.46521793,9.233299477,zone4,1.267997577
45.46521793,9.233568972,zone4,1.289777391
45.46521793,9.233838467,zone4,1.358085926
45.46521793,9.234107961,zone4,1.237049559
45.46521793,9.234377456,zone4,1.328422325
45.46521793,9.23464695,zone4,1.469944733
45.46521793,9.234916445,zone4,1.550689535
45.46521793,9.23518594,zone4,1.5475088
45.46521793,9.235455434,zone4,1.546671793
45.46521793,9.235724929,zone4,1.51491616
45.46521793,9.235994423,zone4,1.531786091
45.46521793,9.236263918,zone4,1.69767351
45.46521793,9.236533412,zone4,1.561060705
45.46521793,9.236802907,zone4,1.491174375
45.46521793,9.237072402,zone4,1.676198528
45.46521793,9.237341896,zone4,2.148414307
45.46521793,9.237611391,zone4,2.280288516
45.46521793,9.237880885,zone4,2.256471341
45.46521793,9.23815038,zone4,2.287533069
45.46521793,9.238419875,zone4,2.272235603
45.46521793,9.238689369,zone4,2.13073421
45.46521793,9.238958864,zone4,2.113924142
45.46521793,9.239228358,zone4,1.859297376
45.46521793,9.239497853,zone4,1.602684951
45.46521793,9.239767347,zone4,1.481344896
45.46521793,9.240036842,zone4,1.379960761
45.46521793,9.240306337,zone4,1.187804522
45.46521793,9.240575831,zone4,1.249535296
45.46521793,9.240845326,zone4,1.38281197
45.46521793,9.24111482,zone4,1.417815979
45.46521793,9.241384315,zone4,1.523086176
45.46521793,9.24165381,zone4,1.79464387
45.46521793,9.241923304,zone4,2.34367933
45.46521793,9.242192799,zone4,2.738257624
45.46521793,9.242462293,zone4,2.875784053
45.46521793,9.242731788,zone4,3.348293001
45.46521793,9.243001283,zone4,3.401934034
45.46521793,9.243270777,zone4,3.412210986
45.46521793,9.243540272,zone4,3.192422017
45.46521793,9.243809766,zone4,2.999725757
45.46521793,9.244079261,zone4,3.166073448
45.46521793,9.244348755,zone4,3.322321505
45.46521793,9.24461825,zone4,3.055518732
45.46521793,9.244887745,zone4,2.970280771
45.46521793,9.245157239,zone4,2.891854026
45.46521793,9.245426734,zone4,2.692556721
45.46521793,9.245696228,zone4,2.451984121
45.46521793,9.245965723,zone4,2.034963029
45.46521793,9.246235218,zone4,1.860944253
45.46521793,9.246504712,zone4,1.786886741
45.46521793,9.246774207,zone4,1.704616687
45.46521793,9.247043701,zone4,1.633042074
45.46521793,9.247313196,zone4,1.65698304
45.46521793,9.24758269,zone4,1.49049253
45.46521793,9.247852185,zone4,1.485602823
45.46521793,9.24812168,zone4,1.519762832
45.46521793,9.248391174,zone4,1.452386699
45.46521793,9.248660669,zone4,1.438061659
45.46521793,9.248930163,zone4,1.870521274
45.46521793,9.249199658,zone4,1.938868343
45.46521793,9.249469153,zone4,1.975217753
45.46521793,9.249738647,zone4,1.965987413
45.46521793,9.250008142,zone4,2.202150802
45.46521793,9.250277636,zone4,2.193867386
45.46521793,9.250547131,zone4,2.276852579
45.46521793,9.250816625,zone4,2.534022346
45.46521793,9.25108612,zone4,3.326177694
45.46521793,9.251355615,zone4,3.800177038
45.46521793,9.251625109,zone4,3.763585667
45.46521793,9.251894604,zone4,3.771300918
45.46521793,9.252164098,zone4,3.796639258
45.46521793,9.252433593,zone4,3.717830772
45.46521793,9.252703088,zone4,3.466125943
45.46521793,9.252972582,zone4,2.949694308
45.46521793,9.253242077,zone4,2.382317381
45.46521793,9.253511571,zone4,2.310338086
45.46521793,9.253781066,zone4,2.103218412
45.46521793,9.254050561,zone4,1.709418827
45.46521793,9.254320055,zone4,1.535914138
45.46521793,9.25458955,zone4,1.612683279
45.46521793,9.254859044,zone4,1.610830764
45.46521793,9.255128539,zone4,1.500983865
45.46521793,9.255398033,zone4,1.525178386
45.46521793,9.255667528,zone4,1.602142103
45.46521793,9.255937023,zone4,1.500982147
45.46521793,9.256206517,zone4,1.685588634
45.46521793,9.256476012,zone4,1.979579902
45.46521793,9.256745506,zone4,2.197229342
45.46521793,9.257015001,zone4,2.245889309
45.46521793,9.257284496,zone4,2.283871825
45.46521793,9.25755399,zone4,2.362281453
45.46521793,9.257823485,zone4,2.521392047
45.46521793,9.258092979,zone4,2.405839595
45.46521793,9.258362474,zone4,2.103185692
45.46521793,9.258631968,zone4,1.853404834
45.46521793,9.258901463,zone4,1.808361996
45.46521793,9.259170958,zone4,1.814647702
45.46521793,9.259440452,zone4,1.803304297
45.46521793,9.259709947,zone4,1.668031504
45.46521793,9.259979441,zone4,1.636413918
45.46521793,9.260248936,zone4,1.667227919
45.46521793,9.260518431,zone4,1.973756924
45.46521793,9.260787925,zone4,2.08069489
45.46521793,9.26105742,zone4,2.096431502
45.46521793,9.261326914,zone4,2.185420819
45.46521793,9.261596409,zone4,2.26301124
45.46521793,9.261865903,zone4,2.272319782
45.46521793,9.262135398,zone4,2.409181786
45.46521793,9.262404893,zone4,2.355703674
45.46521793,9.262674387,zone4,2.445599264
45.46521793,9.262943882,zone4,2.572153144
45.46521793,9.263213376,zone4,2.576792572
45.46521793,9.263482871,zone4,2.617465521
45.46521793,9.263752366,zone4,3.208623733
45.46521793,9.26402186,zone4,3.3339261
45.46521793,9.264291355,zone4,3.18171803
45.46521793,9.264560849,zone4,3.925249266
45.46521793,9.264830344,zone4,4.701067935
45.46521793,9.265099838,zone4,4.983609449
45.46521793,9.265369333,zone4,5.164311331
45.46521793,9.265638828,zone4,5.150588881
45.46521793,9.265908322,zone4,5.083968151
45.46521793,9.266177817,zone4,5.078991744
45.46521793,9.266447311,zone4,4.446204236
45.46521793,9.266716806,zone4,3.617517489
45.46521793,9.266986301,zone4,3.162729868
45.46521793,9.267255795,zone4,2.952304866
45.46521793,9.26752529,zone4,2.672759999
45.46521793,9.267794784,zone4,2.474413801
45.46521793,9.268064279,zone4,2.418033068
45.46521793,9.268333774,zone4,2.405068799
45.46521793,9.268603268,zone4,2.283638655
45.46521793,9.268872763,zone4,2.484009917
45.46521793,9.269142257,zone4,2.496233112
45.46521793,9.269411752,zone4,2.428958984
45.46521793,9.269681246,zone4,2.380688712
45.46521793,9.269950741,zone4,2.264216255
45.46521793,9.270220236,zone4,2.067793838
45.46521793,9.27048973,zone4,2.138276772
45.46521793,9.270759225,zone4,1.988249628
45.46521793,9.271028719,zone4,1.844302276
45.46521793,9.271298214,zone4,0
45.46521793,9.271567709,zone4,0
45.46521793,9.271837203,zone4,0
45.46521793,9.272106698,zone4,0
45.46521793,9.272376192,zone4,0
45.46521793,9.272645687,zone4,0
45.46494843,9.202846589,zone4,0
45.46494843,9.203116084,zone4,0
45.46494843,9.203385578,zone4,0
45.46494843,9.203655073,zone4,0
45.46494843,9.203924568,zone4,0
45.46494843,9.204194062,zone4,0
45.46494843,9.204463557,zone4,0
45.46494843,9.204733051,zone4,0
45.46494843,9.205002546,zone4,0
45.46494843,9.205272041,zone4,0
45.46494843,9.205541535,zone4,0
45.46494843,9.20581103,zone4,0
45.46494843,9.206080524,zone4,0
45.46494843,9.206350019,zone4,0
45.46494843,9.206619514,zone4,0
45.46494843,9.206889008,zone4,0
45.46494843,9.207158503,zone4,0
45.46494843,9.207427997,zone4,0
45.46494843,9.207697492,zone4,1.403667264
45.46494843,9.207966986,zone4,1.588786456
45.46494843,9.208236481,zone4,1.767406815
45.46494843,9.208505976,zone4,1.711480642
45.46494843,9.20877547,zone4,1.735498028
45.46494843,9.209044965,zone4,1.722401619
45.46494843,9.209314459,zone4,1.92437624
45.46494843,9.209583954,zone4,2.161958395
45.46494843,9.209853449,zone4,2.226693862
45.46494843,9.210122943,zone4,2.557413915
45.46494843,9.210392438,zone4,2.702689415
45.46494843,9.210661932,zone4,2.56389501
45.46494843,9.210931427,zone4,2.396087436
45.46494843,9.211200921,zone4,2.157448376
45.46494843,9.211470416,zone4,1.97056845
45.46494843,9.211739911,zone4,2.023527825
45.46494843,9.212009405,zone4,1.867501625
45.46494843,9.2122789,zone4,1.652296504
45.46494843,9.212548394,zone4,1.60244116
45.46494843,9.212817889,zone4,1.464412924
45.46494843,9.213087384,zone4,1.311103877
45.46494843,9.213356878,zone4,1.300488003
45.46494843,9.213626373,zone4,1.407082732
45.46494843,9.213895867,zone4,1.450370911
45.46494843,9.214165362,zone4,1.518307859
45.46494843,9.214434856,zone4,1.430694625
45.46494843,9.214704351,zone4,1.452414683
45.46494843,9.214973846,zone4,1.476817523
45.46494843,9.21524334,zone4,1.492942929
45.46494843,9.215512835,zone4,1.526536385
45.46494843,9.215782329,zone4,1.489324655
45.46494843,9.216051824,zone4,1.487469274
45.46494843,9.216321319,zone4,1.524543897
45.46494843,9.216590813,zone4,1.483476277
45.46494843,9.216860308,zone4,1.454034562
45.46494843,9.217129802,zone4,1.545651196
45.46494843,9.217399297,zone4,1.525181183
45.46494843,9.217668791,zone4,1.681829517
45.46494843,9.217938286,zone4,1.724463319
45.46494843,9.218207781,zone4,1.742763018
45.46494843,9.218477275,zone4,1.742490994
45.46494843,9.21874677,zone4,1.755115595
45.46494843,9.219016264,zone4,1.608003842
45.46494843,9.219285759,zone4,1.516717456
45.46494843,9.219555254,zone4,1.461128883
45.46494843,9.219824748,zone4,1.410918624
45.46494843,9.220094243,zone4,1.357083411
45.46494843,9.220363737,zone4,1.26320829
45.46494843,9.220633232,zone4,1.280147975
45.46494843,9.220902727,zone4,1.232787739
45.46494843,9.221172221,zone4,1.297481113
45.46494843,9.221441716,zone4,1.268823684
45.46494843,9.22171121,zone4,1.209314164
45.46494843,9.221980705,zone4,1.330974048
45.46494843,9.222250199,zone4,1.509853924
45.46494843,9.222519694,zone4,2.050332961
45.46494843,9.222789189,zone4,2.259049919
45.46494843,9.223058683,zone4,2.161898261
45.46494843,9.223328178,zone4,2.094132176
45.46494843,9.223597672,zone4,1.999046774
45.46494843,9.223867167,zone4,2.009267984
45.46494843,9.224136662,zone4,2.102319191
45.46494843,9.224406156,zone4,2.052182596
45.46494843,9.224675651,zone4,2.062068046
45.46494843,9.224945145,zone4,2.064257369
45.46494843,9.22521464,zone4,2.044216352
45.46494843,9.225484134,zone4,2.08235905
45.46494843,9.225753629,zone4,2.044776592
45.46494843,9.226023124,zone4,1.946547637
45.46494843,9.226292618,zone4,2.062254007
45.46494843,9.226562113,zone4,1.981805658
45.46494843,9.226831607,zone4,2.058879861
45.46494843,9.227101102,zone4,2.525166027
45.46494843,9.227370597,zone4,2.815361227
45.46494843,9.227640091,zone4,2.928519204
45.46494843,9.227909586,zone4,2.804610461
45.46494843,9.22817908,zone4,2.745934154
45.46494843,9.228448575,zone4,2.818764996
45.46494843,9.228718069,zone4,2.992805473
45.46494843,9.228987564,zone4,2.824441911
45.46494843,9.229257059,zone4,2.609347493
45.46494843,9.229526553,zone4,2.451295506
45.46494843,9.229796048,zone4,2.579188611
45.46494843,9.230065542,zone4,2.715894405
45.46494843,9.230335037,zone4,2.905571436
45.46494843,9.230604532,zone4,2.876455974
45.46494843,9.230874026,zone4,2.740518602
45.46494843,9.231143521,zone4,2.713813141
45.46494843,9.231413015,zone4,2.781791067
45.46494843,9.23168251,zone4,2.821513816
45.46494843,9.231952005,zone4,2.644610307
45.46494843,9.232221499,zone4,2.165907732
45.46494843,9.232490994,zone4,1.598538779
45.46494843,9.232760488,zone4,1.530558149
45.46494843,9.233029983,zone4,1.3350545
45.46494843,9.233299477,zone4,1.158646996
45.46494843,9.233568972,zone4,1.14279676
45.46494843,9.233838467,zone4,1.169328943
45.46494843,9.234107961,zone4,1.185943606
45.46494843,9.234377456,zone4,1.246934883
45.46494843,9.23464695,zone4,1.35537862
45.46494843,9.234916445,zone4,1.406134016
45.46494843,9.23518594,zone4,1.35689234
45.46494843,9.235455434,zone4,1.37537794
45.46494843,9.235724929,zone4,1.373312669
45.46494843,9.235994423,zone4,1.521771199
45.46494843,9.236263918,zone4,1.732609971
45.46494843,9.236533412,zone4,1.614051397
45.46494843,9.236802907,zone4,1.572713479
45.46494843,9.237072402,zone4,1.669262959
45.46494843,9.237341896,zone4,1.770098419
45.46494843,9.237611391,zone4,2.022710737
45.46494843,9.237880885,zone4,2.046916315
45.46494843,9.23815038,zone4,2.075788054
45.46494843,9.238419875,zone4,2.095347219
45.46494843,9.238689369,zone4,2.026299199
45.46494843,9.238958864,zone4,1.977997905
45.46494843,9.239228358,zone4,1.958671462
45.46494843,9.239497853,zone4,1.722864138
45.46494843,9.239767347,zone4,1.44729214
45.46494843,9.240036842,zone4,1.357437076
45.46494843,9.240306337,zone4,1.263985134
45.46494843,9.240575831,zone4,1.177567992
45.46494843,9.240845326,zone4,1.20146221
45.46494843,9.24111482,zone4,1.331204043
45.46494843,9.241384315,zone4,1.525800388
45.46494843,9.24165381,zone4,1.893396649
45.46494843,9.241923304,zone4,2.352534025
45.46494843,9.242192799,zone4,3.079747317
45.46494843,9.242462293,zone4,3.555737213
45.46494843,9.242731788,zone4,3.977161193
45.46494843,9.243001283,zone4,3.936852928
45.46494843,9.243270777,zone4,3.872849364
45.46494843,9.243540272,zone4,3.70038731
45.46494843,9.243809766,zone4,3.536158347
45.46494843,9.244079261,zone4,3.535141121
45.46494843,9.244348755,zone4,3.523205643
45.46494843,9.24461825,zone4,3.049276738
45.46494843,9.244887745,zone4,2.97675649
45.46494843,9.245157239,zone4,3.01867837
45.46494843,9.245426734,zone4,2.886426321
45.46494843,9.245696228,zone4,2.710732197
45.46494843,9.245965723,zone4,2.259049718
45.46494843,9.246235218,zone4,1.82220632
45.46494843,9.246504712,zone4,1.639823289
45.46494843,9.246774207,zone4,1.467080844
45.46494843,9.247043701,zone4,1.331546486
45.46494843,9.247313196,zone4,1.35711633
45.46494843,9.24758269,zone4,1.288444037
45.46494843,9.247852185,zone4,1.30170506
45.46494843,9.24812168,zone4,1.271177417
45.46494843,9.248391174,zone4,1.217650619
45.46494843,9.248660669,zone4,1.411513864
45.46494843,9.248930163,zone4,1.848895494
45.46494843,9.249199658,zone4,1.857329278
45.46494843,9.249469153,zone4,1.852369802
45.46494843,9.249738647,zone4,1.831813389
45.46494843,9.250008142,zone4,2.066356948
45.46494843,9.250277636,zone4,1.980372749
45.46494843,9.250547131,zone4,2.052448535
45.46494843,9.250816625,zone4,2.292456989
45.46494843,9.25108612,zone4,3.122386275
45.46494843,9.251355615,zone4,3.579023269
45.46494843,9.251625109,zone4,3.569702609
45.46494843,9.251894604,zone4,3.615871909
45.46494843,9.252164098,zone4,3.677360053
45.46494843,9.252433593,zone4,3.514402081
45.46494843,9.252703088,zone4,3.244489187
45.46494843,9.252972582,zone4,2.838456954
45.46494843,9.253242077,zone4,2.379795893
45.46494843,9.253511571,zone4,2.299343194
45.46494843,9.253781066,zone4,2.047868621
45.46494843,9.254050561,zone4,1.593240614
45.46494843,9.254320055,zone4,1.39371578
45.46494843,9.25458955,zone4,1.449819577
45.46494843,9.254859044,zone4,1.526630878
45.46494843,9.255128539,zone4,1.511196927
45.46494843,9.255398033,zone4,1.514715
45.46494843,9.255667528,zone4,1.710858121
45.46494843,9.255937023,zone4,1.684853729
45.46494843,9.256206517,zone4,1.915055728
45.46494843,9.256476012,zone4,2.192479824
45.46494843,9.256745506,zone4,2.360896001
45.46494843,9.257015001,zone4,2.35782847
45.46494843,9.257284496,zone4,2.399401241
45.46494843,9.25755399,zone4,2.412201694
45.46494843,9.257823485,zone4,2.52970881
45.46494843,9.258092979,zone4,2.379979629
45.46494843,9.258362474,zone4,2.108423405
45.46494843,9.258631968,zone4,1.901953402
45.46494843,9.258901463,zone4,1.872788834
45.46494843,9.259170958,zone4,1.912939585
45.46494843,9.259440452,zone4,1.799950735
45.46494843,9.259709947,zone4,1.555507027
45.46494843,9.259979441,zone4,1.547567181
45.46494843,9.260248936,zone4,1.535161472
45.46494843,9.260518431,zone4,1.802088442
45.46494843,9.260787925,zone4,1.905601157
45.46494843,9.26105742,zone4,1.907288882
45.46494843,9.261326914,zone4,2.01565976
45.46494843,9.261596409,zone4,2.095255471
45.46494843,9.261865903,zone4,2.097156749
45.46494843,9.262135398,zone4,2.166893162
45.46494843,9.262404893,zone4,2.165941357
45.46494843,9.262674387,zone4,2.328949595
45.46494843,9.262943882,zone4,2.470614444
45.46494843,9.263213376,zone4,2.543403602
45.46494843,9.263482871,zone4,2.698547746
45.46494843,9.263752366,zone4,3.343816465
45.46494843,9.26402186,zone4,3.576893851
45.46494843,9.264291355,zone4,3.390634852
45.46494843,9.264560849,zone4,3.835096917
45.46494843,9.264830344,zone4,4.158039321
45.46494843,9.265099838,zone4,4.493300243
45.46494843,9.265369333,zone4,4.739937291
45.46494843,9.265638828,zone4,4.654913534
45.46494843,9.265908322,zone4,4.472757919
45.46494843,9.266177817,zone4,4.53486553
45.46494843,9.266447311,zone4,4.095645195
45.46494843,9.266716806,zone4,3.720340118
45.46494843,9.266986301,zone4,3.214455886
45.46494843,9.267255795,zone4,2.960158967
45.46494843,9.26752529,zone4,2.707329844
45.46494843,9.267794784,zone4,2.632542053
45.46494843,9.268064279,zone4,2.537323747
45.46494843,9.268333774,zone4,2.491239952
45.46494843,9.268603268,zone4,2.371709809
45.46494843,9.268872763,zone4,2.593646035
45.46494843,9.269142257,zone4,2.603186385
45.46494843,9.269411752,zone4,2.465133094
45.46494843,9.269681246,zone4,2.411607887
45.46494843,9.269950741,zone4,2.352650012
45.46494843,9.270220236,zone4,2.16733058
45.46494843,9.27048973,zone4,2.277057489
45.46494843,9.270759225,zone4,2.159448374
45.46494843,9.271028719,zone4,1.992008706
45.46494843,9.271298214,zone4,0
45.46494843,9.271567709,zone4,0
45.46494843,9.271837203,zone4,0
45.46494843,9.272106698,zone4,0
45.46494843,9.272376192,zone4,0
45.46494843,9.272645687,zone4,0
45.46467894,9.202846589,zone4,0
45.46467894,9.203116084,zone4,0
45.46467894,9.203385578,zone4,0
45.46467894,9.203655073,zone4,0
45.46467894,9.203924568,zone4,0
45.46467894,9.204194062,zone4,0
45.46467894,9.204463557,zone4,0
45.46467894,9.204733051,zone4,0
45.46467894,9.205002546,zone4,0
45.46467894,9.205272041,zone4,0
45.46467894,9.205541535,zone4,0
45.46467894,9.20581103,zone4,0
45.46467894,9.206080524,zone4,0
45.46467894,9.206350019,zone4,0
45.46467894,9.206619514,zone4,0
45.46467894,9.206889008,zone4,0
45.46467894,9.207158503,zone4,0
45.46467894,9.207427997,zone4,0
45.46467894,9.207697492,zone4,1.584930072
45.46467894,9.207966986,zone4,1.591077356
45.46467894,9.208236481,zone4,1.618492832
45.46467894,9.208505976,zone4,1.546772452
45.46467894,9.20877547,zone4,1.495580423
45.46467894,9.209044965,zone4,1.456471031
45.46467894,9.209314459,zone4,1.478247528
45.46467894,9.209583954,zone4,1.477743251
45.46467894,9.209853449,zone4,1.756366338
45.46467894,9.210122943,zone4,2.372717867
45.46467894,9.210392438,zone4,2.585912616
45.46467894,9.210661932,zone4,2.535715554
45.46467894,9.210931427,zone4,2.416747455
45.46467894,9.211200921,zone4,2.141607597
45.46467894,9.211470416,zone4,1.998708776
45.46467894,9.211739911,zone4,2.065504701
45.46467894,9.212009405,zone4,1.89820763
45.46467894,9.2122789,zone4,1.726544099
45.46467894,9.212548394,zone4,1.670391789
45.46467894,9.212817889,zone4,1.488402281
45.46467894,9.213087384,zone4,1.331277899
45.46467894,9.213356878,zone4,1.30402356
45.46467894,9.213626373,zone4,1.353364614
45.46467894,9.213895867,zone4,1.37954525
45.46467894,9.214165362,zone4,1.440604746
45.46467894,9.214434856,zone4,1.363369456
45.46467894,9.214704351,zone4,1.431046911
45.46467894,9.214973846,zone4,1.516558306
45.46467894,9.21524334,zone4,1.525944734
45.46467894,9.215512835,zone4,1.639421121
45.46467894,9.215782329,zone4,1.660977165
45.46467894,9.216051824,zone4,1.61969625
45.46467894,9.216321319,zone4,1.738860489
45.46467894,9.216590813,zone4,1.687483735
45.46467894,9.216860308,zone4,1.626305407
45.46467894,9.217129802,zone4,1.671090367
45.46467894,9.217399297,zone4,1.64073431
45.46467894,9.217668791,zone4,1.789288264
45.46467894,9.217938286,zone4,1.889422926
45.46467894,9.218207781,zone4,1.762583501
45.46467894,9.218477275,zone4,1.731799292
45.46467894,9.21874677,zone4,1.725198717
45.46467894,9.219016264,zone4,1.556649776
45.46467894,9.219285759,zone4,1.437733408
45.46467894,9.219555254,zone4,1.384447561
45.46467894,9.219824748,zone4,1.347178273
45.46467894,9.220094243,zone4,1.348064996
45.46467894,9.220363737,zone4,1.228436402
45.46467894,9.220633232,zone4,1.271494861
45.46467894,9.220902727,zone4,1.21410057
45.46467894,9.221172221,zone4,1.319637372
45.46467894,9.221441716,zone4,1.445213611
45.46467894,9.22171121,zone4,1.505859219
45.46467894,9.221980705,zone4,1.886756143
45.46467894,9.222250199,zone4,2.220930768
45.46467894,9.222519694,zone4,2.551109387
45.46467894,9.222789189,zone4,2.582375526
45.46467894,9.223058683,zone4,2.481009634
45.46467894,9.223328178,zone4,2.371279579
45.46467894,9.223597672,zone4,2.222654859
45.46467894,9.223867167,zone4,2.099108657
45.46467894,9.224136662,zone4,2.082461022
45.46467894,9.224406156,zone4,2.030273423
45.46467894,9.224675651,zone4,2.019391538
45.46467894,9.224945145,zone4,2.014114673
45.46467894,9.22521464,zone4,2.008145485
45.46467894,9.225484134,zone4,2.048545354
45.46467894,9.225753629,zone4,2.224455814
45.46467894,9.226023124,zone4,2.387112604
45.46467894,9.226292618,zone4,2.47500408
45.46467894,9.226562113,zone4,2.475970446
